Year,Location,Population,Total Suicides (18 to 24),Total Suicides (25 to 34),Total Suicides (35 to 44),Total Suicides (45 to 54),Total Suicides (55+),Suicides per 100k (18 to 24),Suicides per 100k (25 to 34),Suicides per 100k (35 to 44),Suicides per 100k (45 to 54),Suicides per 100k (55+)
2007,ND,652822.0,15.0,19.0,14.0,19.0,28.0,2.2977166823422004,2.9104411309667872,2.144535570186054,2.9104411309667872,4.289071140372108
2007,OH,11500468.0,140.0,198.0,258.0,326.0,373.0,1.2173417638308286,1.7216690659893144,2.2433869647739555,2.834667250063215,3.2433462707778498
2007,OK,3634349.0,46.0,90.0,99.0,149.0,147.0,1.2657012301240196,2.476371971981777,2.724009169179955,4.099771375836498,4.044740887570236
2007,OR,3722417.0,50.0,89.0,99.0,145.0,211.0,1.3432132939431558,2.3909196632188174,2.6595623220074485,3.8953185524351515,5.668360100440117
2007,PA,12563937.0,139.0,204.0,295.0,366.0,437.0,1.106341109478661,1.6236948657096897,2.34799012443313,2.9130996120085606,3.478209099583992
2007,RI,1057315.0,10.0,11.0,24.0,24.0,27.0,0.9457919352321682,1.040371128755385,2.269900644557204,2.269900644557204,2.5536382251268543
2007,SC,4444110.0,49.0,86.0,101.0,133.0,161.0,1.102582969368445,1.935145619707883,2.2726710184941417,2.9927252025714934,3.6227726136391762
2007,SD,791623.0,21.0,20.0,,,28.0,2.6527779005915693,2.5264551434205424,,,3.537037200788759
2007,TN,6175727.0,73.0,128.0,173.0,198.0,272.0,1.1820470691142921,2.0726304773510877,2.8012896295448293,3.2061002696524636,4.404339764371062
2007,TX,23831983.0,289.0,424.0,471.0,600.0,649.0,1.2126561184606417,1.7791217793332599,1.9763357501555787,2.5176251594338583,2.7232312141209567
2007,UT,2597746.0,61.0,77.0,69.0,87.0,84.0,2.3481895458601416,2.9641081152660806,2.6561488305631116,3.3490572211447924,3.233572489381179
2007,VT,623481.0,,15.0,15.0,,29.0,,2.4058471709643117,2.4058471709643117,,4.651304530531003
2007,VA,7751000.0,83.0,120.0,185.0,223.0,269.0,1.0708295703780157,1.5481873306670106,2.386788801444975,2.8770481228228615,3.4705199329118823
2007,WA,6461587.0,92.0,116.0,165.0,210.0,282.0,1.423798828368325,1.795224609681801,2.553552246530148,3.2499755864929156,4.364252930433344
2007,WV,1834052.0,32.0,46.0,61.0,65.0,96.0,1.744770595381156,2.5081077308604116,3.325968947445329,3.544065271867973,5.234311786143468
2007,WI,5610775.0,92.0,111.0,144.0,198.0,184.0,1.6397021801800997,1.9783363260868596,2.5664903689775476,3.528924257344128,3.2794043603601994
2007,WY,534876.0,14.0,19.0,23.0,16.0,29.0,2.6174290863676815,3.552225188641853,4.300062070461191,2.9913475272773504,5.421817393190197
2008,AL,4718206.0,72.0,104.0,106.0,143.0,179.0,1.526003739556942,2.204227623804471,2.246616616569942,3.0308129827311485,3.7938148525096187
2008,AK,687455.0,32.0,30.0,26.0,46.0,35.0,4.654850135645242,4.363922002167414,3.7820657352117593,6.691347069990036,5.091242335861984
